Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Parsons, KS metro area",Nov-12,$69K,14.20%,144.60%,4,33.30%,300.00%,4,100.00%,33.30%,28,3.70%,7.70%,87,32,66,86.70%,-1.40%,-6.60%
"Parsons, KS metro area",Dec-12,$21K,-69.30%,13.20%,5,25.00%,150.00%,5,25.00%,66.70%,28,0.00%,16.70%,236,149,133,98.30%,11.60%,10.80%
"Parsons, KS metro area",Jan-13,$30K,42.70%,86.00%,3,-40.00%,50.00%,4,-20.00%,-20.00%,27,-3.60%,12.50%,54,-182,-158,91.60%,-6.70%,20.70%
"Parsons, KS metro area",Feb-13,$73K,143.30%,386.70%,1,-66.70%,-66.70%,7,75.00%,250.00%,32,18.50%,39.10%,236,182,171,81.20%,-10.40%,0.60%
"Parsons, KS metro area",Mar-13,$66K,-9.90%,-12.30%,2,100.00%,-33.30%,2,-71.40%,-33.30%,32,0.00%,33.30%,147,-89,-70,98.60%,17.40%,11.20%
"Parsons, KS metro area",Apr-13,$175K,166.20%,43.40%,2,0.00%,-71.40%,5,150.00%,-44.40%,31,-3.10%,29.20%,146,-1,-69,100.90%,2.30%,5.10%
"Parsons, KS metro area",May-13,$79K,-54.90%,1.20%,4,100.00%,-33.30%,7,40.00%,75.00%,34,9.70%,41.70%,214,68,44,94.80%,-6.10%,-1.50%
"Parsons, KS metro area",Jun-13,$48K,-39.20%,40.40%,2,-50.00%,0.00%,10,42.90%,11.10%,40,17.60%,33.30%,125,-89,-215,90.70%,-4.10%,-9.30%
"Parsons, KS metro area",Jul-13,$152K,217.10%,92.70%,4,100.00%,300.00%,5,-50.00%,0.00%,41,2.50%,24.20%,407,282,333,98.90%,8.20%,2.00%
"Parsons, KS metro area",Aug-13,$109K,-28.70%,68.20%,5,25.00%,-28.60%,9,80.00%,50.00%,44,7.30%,51.70%,101,-306,17,99.50%,0.70%,4.60%
"Parsons, KS metro area",Sep-13,$97K,-10.70%,7.60%,10,100.00%,233.30%,5,-44.40%,25.00%,39,-11.40%,30.00%,118,17,-159,94.10%,-5.40%,-5.20%
"Parsons, KS metro area",Oct-13,$156K,61.00%,160.00%,3,-70.00%,0.00%,4,-20.00%,100.00%,37,-5.10%,37.00%,101,-17,46,95.00%,0.90%,6.90%
"Parsons, KS metro area",Nov-13,$15K,-90.60%,-78.60%,3,0.00%,-25.00%,3,-25.00%,-25.00%,36,-2.70%,28.60%,78,-23,-9,104.30%,9.30%,17.60%
"Parsons, KS metro area",Dec-13,$96K,557.20%,358.70%,4,33.30%,-20.00%,2,-33.30%,-60.00%,34,-5.60%,21.40%,694,616,458,96.50%,-7.80%,-1.80%
"Parsons, KS metro area",Jan-14,$80K,-17.10%,166.70%,7,75.00%,133.30%,3,50.00%,-25.00%,31,-8.80%,14.80%,218,-476,164,87.60%,-8.90%,-4.00%
"Parsons, KS metro area",Feb-14,$44K,-45.00%,-39.70%,3,-57.10%,200.00%,4,33.30%,-42.90%,27,-12.90%,-15.60%,372,154,136,85.10%,-2.50%,3.90%
"Parsons, KS metro area",Apr-14,$83K,,-52.40%,6,,200.00%,4,,-20.00%,25,,-19.40%,136,,-10,87.30%,,-13.50%
"Parsons, KS metro area",May-14,$84K,0.90%,6.40%,5,-16.70%,25.00%,10,150.00%,42.90%,31,24.00%,-8.80%,295,159,81,98.00%,10.60%,3.20%
"Parsons, KS metro area",Jun-14,$100K,19.00%,108.30%,3,-40.00%,50.00%,7,-30.00%,-30.00%,32,3.20%,-20.00%,41,-254,-84,84.60%,-13.40%,-6.00%
"Parsons, KS metro area",Jul-14,$74K,-25.80%,-51.20%,5,66.70%,25.00%,5,-28.60%,0.00%,32,0.00%,-22.00%,108,67,-299,98.30%,13.70%,-0.60%
"Parsons, KS metro area",Aug-14,$83K,11.20%,-24.00%,4,-20.00%,-20.00%,1,-80.00%,-88.90%,28,-12.50%,-36.40%,194,86,93,92.10%,-6.20%,-7.40%
"Parsons, KS metro area",Sep-14,$77K,-7.00%,-20.80%,6,50.00%,-40.00%,5,400.00%,0.00%,25,-10.70%,-35.90%,151,-43,33,93.20%,1.10%,-0.90%
"Parsons, KS metro area",Oct-14,$66K,-14.00%,-57.70%,6,0.00%,100.00%,2,-60.00%,-50.00%,21,-16.00%,-43.20%,172,21,71,95.90%,2.70%,0.90%
"Parsons, KS metro area",Nov-14,$81K,22.70%,451.90%,2,-66.70%,-33.30%,2,0.00%,-33.30%,20,-4.80%,-44.40%,135,-37,57,92.80%,-3.10%,-11.50%
"Parsons, KS metro area",Dec-14,$62K,-23.50%,-35.70%,3,50.00%,-25.00%,3,50.00%,50.00%,18,-10.00%,-47.10%,57,-78,-637,90.80%,-2.00%,-5.80%
"Parsons, KS metro area",Jan-15,$19K,-69.40%,-76.30%,3,0.00%,-57.10%,2,-33.30%,-33.30%,15,-16.70%,-51.60%,124,67,-94,90.30%,-0.40%,2.70%
"Parsons, KS metro area",Feb-15,$79K,315.80%,79.50%,1,-66.70%,-66.70%,4,100.00%,0.00%,17,13.30%,-37.00%,349,225,-23,98.90%,8.60%,13.80%
"Parsons, KS metro area",Mar-15,$69K,-12.30%,,2,100.00%,,3,-25.00%,,18,5.90%,,434,85,,90.90%,-8.00%,
"Parsons, KS metro area",Apr-15,$32K,-54.50%,-62.20%,1,-50.00%,-83.30%,5,66.70%,25.00%,20,11.10%,-20.00%,32,-402,-104,,,
"Parsons, KS metro area",May-15,$215K,582.50%,156.00%,3,200.00%,-40.00%,2,-60.00%,-80.00%,17,-15.00%,-45.20%,136,104,-159,95.60%,,-2.40%
"Parsons, KS metro area",Jun-15,$91K,-57.70%,-9.00%,6,100.00%,100.00%,7,250.00%,0.00%,18,5.90%,-43.80%,214,78,173,94.50%,-1.10%,9.90%
"Parsons, KS metro area",Jul-15,$105K,15.40%,41.50%,5,-16.70%,0.00%,6,-14.30%,20.00%,21,16.70%,-34.40%,485,271,377,93.00%,-1.50%,-5.30%
"Parsons, KS metro area",Aug-15,$100K,-4.80%,21.20%,2,-60.00%,-50.00%,5,-16.70%,400.00%,23,9.50%,-17.90%,41,-444,-153,79.50%,-13.50%,-12.60%
"Parsons, KS metro area",Sep-15,$170K,70.00%,121.60%,3,50.00%,-50.00%,5,0.00%,0.00%,25,8.70%,0.00%,117,76,-34,97.50%,17.90%,4.30%
"Parsons, KS metro area",Oct-15,$107K,-37.40%,61.40%,2,-33.30%,-66.70%,5,0.00%,150.00%,27,8.00%,28.60%,106,-11,-66,79.20%,-18.20%,-16.70%
"Parsons, KS metro area",Nov-15,$68K,-36.50%,-16.50%,6,200.00%,200.00%,4,-20.00%,100.00%,25,-7.40%,25.00%,67,-39,-68,96.50%,17.30%,3.70%
"Parsons, KS metro area",Dec-15,$86K,26.50%,37.90%,2,-66.70%,-33.30%,1,-75.00%,-66.70%,23,-8.00%,27.80%,208,141,151,99.70%,3.20%,8.90%
"Parsons, KS metro area",Jan-16,$43K,-49.80%,125.80%,3,50.00%,0.00%,3,200.00%,50.00%,22,-4.30%,46.70%,193,-15,69,91.60%,-8.10%,1.30%
"Parsons, KS metro area",Feb-16,$99K,131.50%,25.70%,3,0.00%,200.00%,4,33.30%,0.00%,21,-4.50%,23.50%,147,-46,-202,100.60%,8.90%,1.70%
"Parsons, KS metro area",Mar-16,$62K,-37.60%,-10.50%,7,133.30%,250.00%,3,-25.00%,0.00%,19,-9.50%,5.60%,260,113,-174,92.60%,-8.00%,1.70%
"Parsons, KS metro area",Apr-16,$100K,60.90%,216.70%,4,-42.90%,300.00%,5,66.70%,0.00%,20,5.30%,0.00%,118,-142,86,97.70%,5.10%,
"Parsons, KS metro area",May-16,$170K,69.90%,-21.20%,1,-75.00%,-66.70%,3,-40.00%,50.00%,21,5.00%,23.50%,105,-13,-31,96.90%,-0.80%,1.30%
"Parsons, KS metro area",Jun-16,$77K,-54.60%,-15.40%,7,600.00%,16.70%,5,66.70%,-28.60%,19,-9.50%,5.60%,82,-23,-132,96.70%,-0.20%,2.20%
"Parsons, KS metro area",Jul-16,$118K,53.20%,12.40%,3,-57.10%,-40.00%,6,20.00%,0.00%,21,10.50%,0.00%,67,-15,-418,98.70%,2.00%,5.70%
"Parsons, KS metro area",Aug-16,$63K,-47.00%,-37.50%,5,66.70%,150.00%,2,-66.70%,-60.00%,18,-14.30%,-21.70%,217,150,176,91.10%,-7.60%,11.50%
"Parsons, KS metro area",Sep-16,$51K,-19.00%,-70.20%,2,-60.00%,-33.30%,3,50.00%,-40.00%,18,0.00%,-28.00%,178,-39,61,96.30%,5.20%,-1.20%
"Parsons, KS metro area",Oct-16,$20K,-60.50%,-81.20%,1,-50.00%,-50.00%,4,33.30%,-20.00%,19,5.60%,-29.60%,132,-46,26,80.30%,-16.00%,1.10%
"Parsons, KS metro area",Nov-16,$170K,750.00%,151.50%,3,200.00%,-50.00%,1,-75.00%,-75.00%,17,-10.50%,-32.00%,143,11,76,89.30%,9.00%,-7.20%
"Parsons, KS metro area",Dec-16,$88K,-48.20%,2.90%,3,0.00%,50.00%,2,100.00%,100.00%,18,5.90%,-21.70%,428,285,220,94.20%,4.80%,-5.50%
"Parsons, KS metro area",Jan-17,$137K,55.30%,218.50%,2,-33.30%,-33.30%,11,450.00%,266.70%,26,44.40%,18.20%,81,-347,-112,100.30%,6.20%,8.70%
"Parsons, KS metro area",Feb-17,$76K,-44.20%,-23.20%,2,0.00%,-33.30%,9,-18.20%,125.00%,33,26.90%,57.10%,155,74,8,89.90%,-10.40%,-10.60%
"Parsons, KS metro area",Mar-17,$95K,24.50%,53.10%,6,200.00%,-14.30%,10,11.10%,233.30%,36,9.10%,89.50%,107,-48,-153,95.60%,5.70%,3.10%
"Parsons, KS metro area",Apr-17,$25K,-73.70%,-74.90%,3,-50.00%,-25.00%,3,-70.00%,-40.00%,35,-2.80%,75.00%,73,-34,-45,83.20%,-12.40%,-14.50%
"Parsons, KS metro area",May-17,$78K,212.00%,-54.00%,5,66.70%,400.00%,13,333.30%,333.30%,43,22.90%,104.80%,70,-3,-35,100.90%,17.60%,3.90%
"Parsons, KS metro area",Jun-17,$65K,-16.70%,-15.60%,3,-40.00%,-57.10%,8,-38.50%,60.00%,47,9.30%,147.40%,162,92,80,89.40%,-11.50%,-7.40%
"Parsons, KS metro area",Jul-17,$90K,38.00%,-24.00%,6,100.00%,100.00%,10,25.00%,66.70%,50,6.40%,138.10%,88,-74,21,97.70%,8.30%,-1.00%
"Parsons, KS metro area",Aug-17,$97K,8.10%,55.20%,6,0.00%,20.00%,9,-10.00%,350.00%,52,4.00%,188.90%,84,-4,-133,97.20%,-0.50%,6.10%
"Parsons, KS metro area",Sep-17,$140K,44.80%,177.60%,2,-66.70%,0.00%,6,-33.30%,100.00%,55,5.80%,205.60%,114,30,-64,98.50%,1.30%,2.20%
"Parsons, KS metro area",Oct-17,$78K,-44.80%,287.50%,7,250.00%,600.00%,7,16.70%,75.00%,53,-3.60%,178.90%,109,-5,-23,90.30%,-8.20%,10.00%
"Parsons, KS metro area",Dec-17,$84K,,-4.00%,4,,33.30%,5,,150.00%,56,,211.10%,236,,-192,92.20%,,-1.90%
"Parsons, KS metro area",Jan-18,$92K,9.50%,-32.30%,4,0.00%,100.00%,7,40.00%,-36.40%,57,1.80%,119.20%,582,346,501,94.30%,2.10%,-6.00%
"Parsons, KS metro area",Feb-18,$91K,-2.10%,18.70%,5,25.00%,150.00%,4,-42.90%,-55.60%,52,-8.80%,57.60%,174,-408,19,94.10%,-0.20%,4.20%
"Parsons, KS metro area",Mar-18,$67K,-25.70%,-29.20%,6,20.00%,0.00%,10,150.00%,0.00%,54,3.80%,50.00%,111,-63,4,90.10%,-4.10%,-5.60%
"Parsons, KS metro area",Apr-18,$67K,-0.40%,168.00%,5,-16.70%,66.70%,3,-70.00%,0.00%,51,-5.60%,45.70%,265,154,192,93.90%,3.90%,10.70%
"Parsons, KS metro area",May-18,$69K,2.90%,-11.60%,6,20.00%,20.00%,13,333.30%,0.00%,54,5.90%,25.60%,75,-190,5,97.60%,3.60%,-3.30%
"Parsons, KS metro area",Jun-18,$104K,51.30%,60.50%,4,-33.30%,33.30%,8,-38.50%,0.00%,58,7.40%,23.40%,285,210,123,97.80%,0.30%,8.50%
"Parsons, KS metro area",Jul-18,$89K,-14.80%,-0.90%,8,100.00%,33.30%,11,37.50%,10.00%,56,-3.40%,12.00%,189,-96,101,93.50%,-4.40%,-4.20%
"Parsons, KS metro area",Aug-18,$112K,25.40%,14.90%,6,-25.00%,0.00%,14,27.30%,55.60%,61,8.90%,17.30%,86,-103,2,97.60%,4.10%,0.50%
"Parsons, KS metro area",Sep-18,$102K,-8.70%,-27.60%,6,0.00%,200.00%,6,-57.10%,0.00%,59,-3.30%,7.30%,185,99,71,87.50%,-10.10%,-11.00%
"Parsons, KS metro area",Oct-18,$169K,66.10%,118.10%,4,-33.30%,-42.90%,10,66.70%,42.90%,61,3.40%,15.10%,136,-49,27,92.00%,4.50%,1.60%
"Parsons, KS metro area",Nov-18,$52K,-69.20%,,3,-25.00%,,14,40.00%,,72,18.00%,,601,465,,87.30%,-4.70%,
"Parsons, KS metro area",Dec-18,$39K,-25.00%,-53.80%,4,33.30%,0.00%,9,-35.70%,80.00%,74,2.80%,32.10%,142,-459,-94,98.70%,11.40%,6.40%
"Parsons, KS metro area",Jan-19,$62K,58.80%,-33.00%,8,100.00%,100.00%,5,-44.40%,-28.60%,69,-6.80%,21.10%,160,18,-422,93.10%,-5.60%,-1.30%
"Parsons, KS metro area",Feb-19,$44K,-29.80%,-51.90%,11,37.50%,120.00%,9,80.00%,125.00%,66,-4.30%,26.90%,111,-49,-63,94.50%,1.50%,0.40%
"Parsons, KS metro area",Mar-19,$33K,-23.40%,-50.50%,18,63.60%,200.00%,8,-11.10%,-20.00%,55,-16.70%,1.90%,185,74,74,84.10%,-10.40%,-6.00%
"Parsons, KS metro area",Apr-19,$52K,54.70%,-23.10%,12,-33.30%,140.00%,18,125.00%,500.00%,63,14.50%,23.50%,254,69,-11,92.60%,8.60%,-1.30%
"Parsons, KS metro area",May-19,$55K,6.60%,-20.40%,7,-41.70%,16.70%,14,-22.20%,7.70%,66,4.80%,22.20%,159,-95,84,89.90%,-2.70%,-7.70%
"Parsons, KS metro area",Jun-19,$69K,25.70%,-33.90%,11,57.10%,175.00%,11,-21.40%,37.50%,63,-4.50%,8.60%,88,-71,-197,95.20%,5.30%,-2.70%
"Parsons, KS metro area",Jul-19,$73K,5.10%,-18.40%,19,72.70%,137.50%,10,-9.10%,-9.10%,54,-14.30%,-3.60%,164,76,-25,94.10%,-1.00%,0.70%
"Parsons, KS metro area",Aug-19,$49K,-32.40%,-56.10%,12,-36.80%,100.00%,14,40.00%,0.00%,57,5.60%,-6.60%,134,-30,48,92.80%,-1.40%,-4.90%
"Parsons, KS metro area",Sep-19,$59K,21.20%,-41.60%,5,-58.30%,-16.70%,13,-7.10%,116.70%,62,8.80%,5.10%,102,-32,-83,98.90%,6.10%,11.40%
"Parsons, KS metro area",Oct-19,$56K,-5.10%,-66.60%,12,140.00%,200.00%,20,53.80%,100.00%,70,12.90%,14.80%,96,-6,-40,89.70%,-9.20%,-2.30%
"Parsons, KS metro area",Nov-19,$44K,-22.20%,-15.60%,13,8.30%,333.30%,5,-75.00%,-64.30%,63,-10.00%,-12.50%,105,9,-496,88.80%,-0.90%,1.50%
"Parsons, KS metro area",Dec-19,$44K,0.50%,13.10%,10,-23.10%,150.00%,12,140.00%,33.30%,62,-1.60%,-16.20%,81,-24,-61,90.10%,1.30%,-8.60%
"Parsons, KS metro area",Jan-20,$81K,82.50%,29.90%,10,0.00%,25.00%,15,25.00%,200.00%,68,9.70%,-1.40%,71,-10,-89,96.50%,6.30%,3.40%
"Parsons, KS metro area",Feb-20,$51K,-36.30%,17.80%,8,-20.00%,-27.30%,5,-66.70%,-44.40%,58,-14.70%,-12.10%,69,-2,-42,86.20%,-10.30%,-8.30%
"Parsons, KS metro area",Mar-20,$88K,70.70%,162.80%,9,12.50%,-50.00%,12,140.00%,50.00%,62,6.90%,12.70%,207,138,22,96.20%,10.00%,12.10%
"Parsons, KS metro area",Apr-20,$87K,-0.60%,68.90%,9,0.00%,-25.00%,8,-33.30%,-55.60%,58,-6.50%,-7.90%,100,-107,-154,87.70%,-8.60%,-5.00%
"Parsons, KS metro area",May-20,$55K,-36.90%,0.00%,11,22.20%,57.10%,16,100.00%,14.30%,60,3.40%,-9.10%,172,72,13,91.30%,3.60%,1.40%
"Parsons, KS metro area",Jun-20,$44K,-20.00%,-36.40%,9,-18.20%,-18.20%,9,-43.80%,-18.20%,55,-8.30%,-12.70%,86,-86,-2,89.10%,-2.20%,-6.10%
"Parsons, KS metro area",Jul-20,$90K,104.30%,23.70%,18,100.00%,-5.30%,11,22.20%,10.00%,50,-9.10%,-7.40%,185,99,21,91.80%,2.70%,-2.30%
"Parsons, KS metro area",Aug-20,$78K,-13.00%,59.20%,10,-44.40%,-16.70%,9,-18.20%,-35.70%,42,-16.00%,-26.30%,106,-79,-28,93.10%,1.20%,0.30%
"Parsons, KS metro area",Sep-20,$86K,10.20%,44.70%,6,-40.00%,20.00%,10,11.10%,-23.10%,46,9.50%,-25.80%,89,-17,-13,98.20%,5.20%,-0.60%
"Parsons, KS metro area",Oct-20,$98K,13.40%,72.90%,13,116.70%,8.30%,20,100.00%,0.00%,50,8.70%,-28.60%,118,29,22,91.70%,-6.50%,2.00%
"Parsons, KS metro area",Nov-20,$65K,-33.40%,47.80%,12,-7.70%,-7.70%,10,-50.00%,100.00%,48,-4.00%,-23.80%,73,-45,-32,96.40%,4.60%,7.50%
"Parsons, KS metro area",Dec-20,$86K,32.50%,95.00%,13,8.30%,30.00%,8,-20.00%,-33.30%,42,-12.50%,-32.30%,67,-6,-14,91.10%,-5.20%,1.00%
"Parsons, KS metro area",Jan-21,$47K,-45.60%,-41.90%,10,-23.10%,0.00%,13,62.50%,-13.30%,45,7.10%,-33.80%,125,58,54,90.30%,-0.80%,-6.10%
"Parsons, KS metro area",Feb-21,$65K,39.20%,27.00%,14,40.00%,75.00%,12,-7.70%,140.00%,42,-6.70%,-27.60%,73,-52,4,97.50%,7.20%,11.30%
"Parsons, KS metro area",Mar-21,$56K,-14.00%,-36.00%,11,-21.40%,22.20%,15,25.00%,25.00%,45,7.10%,-27.40%,142,69,-65,93.40%,-4.10%,-2.80%
"Parsons, KS metro area",Apr-21,$55K,-1.80%,-36.80%,11,0.00%,22.20%,14,-6.70%,75.00%,46,2.20%,-20.70%,66,-76,-34,93.90%,0.50%,6.20%
"Parsons, KS metro area",May-21,$75K,36.80%,37.10%,17,54.50%,54.50%,20,42.90%,25.00%,51,10.90%,-15.00%,61,-5,-111,96.80%,2.90%,5.50%
"Parsons, KS metro area",Jun-21,$80K,6.20%,82.10%,22,29.40%,144.40%,24,20.00%,166.70%,52,2.00%,-5.50%,67,6,-19,94.90%,-1.90%,5.80%
"Parsons, KS metro area",Jul-21,$139K,73.90%,55.00%,17,-22.70%,-5.60%,31,29.20%,181.80%,65,25.00%,30.00%,73,6,-112,99.70%,4.90%,7.90%
"Parsons, KS metro area",Aug-21,$73K,-47.50%,-6.40%,17,0.00%,70.00%,21,-32.30%,133.30%,68,4.60%,61.90%,58,-15,-48,96.80%,-3.00%,3.70%
"Parsons, KS metro area",Sep-21,$90K,23.30%,4.70%,18,5.90%,200.00%,23,9.50%,130.00%,67,-1.50%,45.70%,64,6,-25,90.60%,-6.20%,-7.60%
"Parsons, KS metro area",Oct-21,$66K,-26.40%,-32.10%,16,-11.10%,23.10%,16,-30.40%,-20.00%,66,-1.50%,32.00%,85,21,-33,92.40%,1.80%,0.70%
"Parsons, KS metro area",Nov-21,$62K,-7.20%,-5.20%,28,75.00%,133.30%,16,0.00%,60.00%,52,-21.20%,8.30%,61,-24,-12,94.30%,1.80%,-2.10%
"Parsons, KS metro area",Dec-21,$65K,4.90%,-25.00%,14,-50.00%,7.70%,12,-25.00%,50.00%,49,-5.80%,16.70%,86,25,19,93.10%,-1.20%,2.00%
"Parsons, KS metro area",Jan-22,$64K,-1.00%,36.50%,12,-14.30%,20.00%,12,0.00%,-7.70%,48,-2.00%,6.70%,81,-5,-44,91.80%,-1.30%,1.50%
"Parsons, KS metro area",Feb-22,$33K,-49.10%,-50.10%,9,-25.00%,-35.70%,13,8.30%,8.30%,49,2.10%,16.70%,114,33,41,87.40%,-4.40%,-10.20%
"Parsons, KS metro area",Mar-22,$80K,146.20%,42.90%,23,155.60%,109.10%,26,100.00%,73.30%,51,4.10%,13.30%,87,-27,-55,93.40%,6.00%,-0.10%
"Parsons, KS metro area",Apr-22,$73K,-8.40%,33.20%,15,-34.80%,36.40%,22,-15.40%,57.10%,57,11.80%,23.90%,48,-39,-18,99.10%,5.70%,5.20%
"Parsons, KS metro area",May-22,$75K,2.40%,-0.30%,15,0.00%,-11.80%,23,4.50%,15.00%,63,10.50%,23.50%,98,50,37,93.80%,-5.30%,-3.00%
"Parsons, KS metro area",Jun-22,$75K,0.30%,-5.90%,22,46.70%,0.00%,30,30.40%,25.00%,68,7.90%,30.80%,51,-47,-16,93.90%,0.00%,-1.00%
"Parsons, KS metro area",Jul-22,$92K,21.60%,-34.20%,18,-18.20%,5.90%,24,-20.00%,-22.60%,70,2.90%,7.70%,62,11,-11,98.40%,4.50%,-1.40%
"Parsons, KS metro area",Aug-22,$63K,-31.70%,-14.40%,20,11.10%,17.60%,24,0.00%,14.30%,72,2.90%,5.90%,48,-14,-10,97.70%,-0.70%,1.00%
"Parsons, KS metro area",Sep-22,$107K,71.20%,18.90%,19,-5.00%,5.60%,17,-29.20%,-26.10%,65,-9.70%,-3.00%,69,21,5,95.80%,-1.90%,5.20%
"Parsons, KS metro area",Oct-22,$105K,-1.90%,58.50%,19,0.00%,18.80%,19,11.80%,18.80%,60,-7.70%,-9.10%,62,-7,-23,92.50%,-3.40%,0.00%
"Parsons, KS metro area",Nov-22,$50K,-52.40%,-18.70%,15,-21.10%,-46.40%,9,-52.60%,-43.80%,50,-16.70%,-3.80%,66,4,5,90.10%,-2.40%,-4.20%
"Parsons, KS metro area",Dec-22,$62K,23.00%,-4.70%,16,6.70%,14.30%,8,-11.10%,-33.30%,37,-26.00%,-24.50%,105,39,19,87.70%,-2.40%,-5.40%
"Parsons, KS metro area",Jan-23,$83K,34.90%,30.00%,6,-62.50%,-50.00%,16,100.00%,33.30%,44,18.90%,-8.30%,90,-15,9,94.80%,7.20%,3.10%
"Parsons, KS metro area",Feb-23,$50K,-39.90%,53.50%,11,83.30%,22.20%,18,12.50%,38.50%,50,13.60%,2.00%,49,-41,-65,83.50%,-11.30%,-3.90%
"Parsons, KS metro area",Mar-23,$66K,32.30%,-17.50%,16,45.50%,-30.40%,12,-33.30%,-53.80%,46,-8.00%,-9.80%,99,50,12,90.10%,6.60%,-3.20%
"Parsons, KS metro area",Apr-23,$125K,89.40%,70.60%,15,-6.30%,0.00%,15,25.00%,-31.80%,47,2.20%,-17.50%,81,-18,33,93.10%,3.00%,-6.00%
"Parsons, KS metro area",May-23,$114K,-9.20%,51.40%,21,40.00%,40.00%,18,20.00%,-21.70%,41,-12.80%,-34.90%,85,4,-13,96.70%,3.60%,2.90%
"Parsons, KS metro area",Jun-23,$124K,9.20%,64.80%,16,-23.80%,-27.30%,21,16.70%,-30.00%,44,7.30%,-35.30%,55,-30,4,96.10%,-0.60%,2.30%
"Parsons, KS metro area",Jul-23,$83K,-33.50%,-9.80%,18,12.50%,0.00%,20,-4.80%,-16.70%,45,2.30%,-35.70%,46,-9,-16,96.50%,0.40%,-1.90%
"Parsons, KS metro area",Aug-23,$74K,-10.70%,17.90%,16,-11.10%,-20.00%,14,-30.00%,-41.70%,43,-4.40%,-40.30%,43,-3,-5,90.80%,-5.70%,-6.90%
"Parsons, KS metro area",Sep-23,$65K,-11.80%,-39.30%,13,-18.80%,-31.60%,20,42.90%,17.60%,45,4.70%,-30.80%,84,41,15,93.40%,2.50%,-2.50%
"Parsons, KS metro area",Oct-23,$70K,7.70%,-33.30%,9,-30.80%,-52.60%,21,5.00%,10.50%,54,20.00%,-10.00%,43,-41,-19,95.90%,2.50%,3.40%
"Parsons, KS metro area",Nov-23,$100K,43.50%,100.90%,14,55.60%,-6.70%,18,-14.30%,100.00%,58,7.40%,16.00%,57,14,-9,98.90%,3.00%,8.80%
"Parsons, KS metro area",Dec-23,$55K,-45.20%,-10.60%,13,-7.10%,-18.80%,11,-38.90%,37.50%,53,-8.60%,43.20%,75,18,-30,87.80%,-11.10%,0.10%
"Parsons, KS metro area",Jan-24,$120K,117.80%,44.40%,15,15.40%,150.00%,18,63.60%,12.50%,52,-1.90%,18.20%,66,-9,-24,95.50%,7.70%,0.60%
"Parsons, KS metro area",Feb-24,$62K,-48.70%,23.20%,12,-20.00%,9.10%,15,-16.70%,-16.70%,54,3.80%,8.00%,102,36,53,96.50%,1.00%,13.00%
"Parsons, KS metro area",Mar-24,$62K,1.50%,-5.50%,16,33.30%,0.00%,25,66.70%,108.30%,58,7.40%,26.10%,112,10,13,94.10%,-2.40%,3.90%
"Parsons, KS metro area",Apr-24,$94K,50.60%,-24.80%,13,-18.80%,-13.30%,25,0.00%,66.70%,64,10.30%,36.20%,87,-25,6,95.00%,0.90%,1.90%
"Parsons, KS metro area",May-24,$136K,44.70%,19.80%,20,53.80%,-4.80%,16,-36.00%,-11.10%,47,-26.60%,14.60%,52,-35,-33,97.60%,2.70%,0.90%
"Parsons, KS metro area",Jun-24,$80K,-41.30%,-35.60%,13,-35.00%,-18.80%,27,68.80%,28.60%,50,6.40%,13.60%,41,-11,-14,98.20%,0.60%,2.10%
"Partridge, KS",Jun-12,$18K,,,1,,,,,,,,,10,,,91.00%,,
"Partridge, KS",Nov-12,$20K,,,1,,,1,,,1,,,31,,,,,
"Partridge, KS",Oct-17,$39K,,,1,,,,,,,,,31,,,,,
"Partridge, KS",Dec-17,$50K,,,1,,,,,,,,,31,,,,,
"Partridge, KS",Aug-20,$108K,,,1,,,,,,1,,,120,,,,,
"Partridge, KS",Dec-20,,,,1,,,,,,2,,,62,,,,,
"Partridge, KS",Feb-21,$25K,,,1,,,,,,,,,150,,,,,
"Partridge, KS",Sep-21,$115K,,,1,,,1,,,1,,,78,,,,,
"Partridge, KS",Nov-21,$55K,,,1,,,,,,,,,59,,,,,
"Partridge, KS",Jun-22,$55K,,,1,,,,,,,,,89,,,,,
"Partridge, KS",Sep-22,$80K,,-30.40%,1,,0.00%,,,,,,,5,,-73,,,
"Partridge, KS",May-23,$81K,,,1,,,,,,1,,,4,,,,,
"Partridge, KS",Dec-23,$29K,,,1,,,,,,,,,246,,,,,
"Pawnee County, KS",Jul-12,$35K,,,1,,,,,,,,,123,,,,,
"Pawnee County, KS",Sep-13,$35K,,,1,,,,,,,,,63,,,,,
"Pawnee County, KS",Mar-14,$30K,,,1,,,1,,,1,,,136,,,,,
"Pawnee County, KS",Aug-14,$30K,,,1,,,,,,,,,29,,,58.60%,,
"Pawnee County, KS",Jan-15,$35K,,,1,,,1,,,2,,,134,,,,,
"Pawnee County, KS",Mar-15,$7K,,-76.60%,1,,0.00%,,,,1,,0.00%,146,,10,,,
"Pawnee County, KS",May-15,$18K,,,1,,,1,,,2,,,119,,,99.90%,,
"Pawnee County, KS",Aug-15,$31K,,3.30%,1,,0.00%,,,,2,,,136,,107,93.90%,,35.30%
"Pawnee County, KS",Nov-15,$15K,,,1,,,,,,1,,,179,,,84.00%,,
