Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Steele County, ND",Jan-20,$119K,249.60%,-62.40%,2,100.00%,100.00%,,,,1,-66.70%,-50.00%,161,48,61,100.00%,-13.40%,
"Steele County, ND",Jun-20,$138K,,0.40%,1,,-50.00%,1,,,5,,25.00%,87,,34,91.70%,,-8.30%
"Steele County, ND",Jul-20,$285K,107.20%,,1,0.00%,,,,,4,-20.00%,,88,1,,,,
"Steele County, ND",Aug-20,$215K,-24.60%,132.30%,1,0.00%,0.00%,,,,3,-25.00%,-50.00%,337,249,268,100.00%,,22.30%
"Steele County, ND",Sep-20,$245K,13.90%,,2,100.00%,,1,,,2,-33.30%,,141,-196,,92.30%,-7.70%,
"Steele County, ND",Nov-20,$225K,,15.00%,1,,-50.00%,1,,,3,,-25.00%,136,,-169,100.00%,,1.80%
"Steele County, ND",Dec-20,$150K,-33.40%,341.70%,2,100.00%,100.00%,,,,1,-66.70%,-66.70%,84,-52,-29,98.20%,-1.80%,-15.20%
"Steele County, ND",Jan-21,$85K,-43.20%,-28.30%,1,-50.00%,-50.00%,2,,,2,100.00%,100.00%,88,4,-73,85.00%,-13.20%,-15.00%
"Steele County, ND",Mar-21,$230K,,,1,,,,,,1,,,54,,,,,
"Steele County, ND",Jul-21,$45K,,-84.20%,1,,0.00%,,,,,,,170,,82,84.90%,,
"Steele County, ND",Dec-21,$145K,,-3.20%,6,,200.00%,1,,,1,,0.00%,118,,34,94.60%,,-3.60%
"Steele County, ND",May-22,$80K,,,5,,,5,,,8,,,92,,,95.10%,,
"Steele County, ND",Jun-22,$195K,143.80%,,1,-80.00%,,5,0.00%,,12,50.00%,,57,-35,,100.00%,4.90%,
"Steele County, ND",Aug-22,$140K,,,7,,,1,,,7,,,83,,,100.30%,,
"Steele County, ND",Sep-22,$112K,-20.40%,,4,-42.90%,,,,,3,-57.10%,,114,31,,95.50%,-4.80%,
"Steele County, ND",Oct-22,$128K,14.30%,,1,-75.00%,,2,,,4,33.30%,,129,15,,75.00%,-20.50%,
"Steele County, ND",Nov-22,$138K,8.20%,,1,0.00%,,,,,3,-25.00%,,93,-36,,94.80%,19.80%,
"Steele County, ND",Dec-22,$285K,106.50%,96.60%,2,100.00%,-66.70%,1,,0.00%,2,-33.30%,100.00%,60,-33,-58,97.60%,2.80%,3.10%
"Steele County, ND",Apr-23,$640K,,,1,,,3,,,4,,,290,,,98.50%,,
"Steele County, ND",May-23,$61K,-90.40%,-23.20%,2,100.00%,-60.00%,,,,3,-25.00%,-62.50%,21,-269,-71,93.50%,-4.90%,-1.60%
"Steele County, ND",Sep-23,$99K,,-11.40%,4,,0.00%,2,,,3,,0.00%,137,,23,94.40%,,-1.00%
"Steele County, ND",Nov-23,$176K,,27.50%,2,,100.00%,2,,,3,,0.00%,31,,-62,98.10%,,3.30%
"Steele County, ND",Dec-23,$56K,-68.50%,-80.50%,1,-50.00%,-50.00%,,,,3,0.00%,50.00%,7,-24,-53,96.50%,-1.60%,-1.10%
"Steele County, ND",May-24,$85K,,38.30%,1,,-50.00%,1,,,6,,100.00%,184,,163,,,
"Steele County, ND",Jun-24,$53K,-38.20%,,1,0.00%,,1,0.00%,,5,-16.70%,,140,-44,,95.50%,,
"Streeter, ND",Aug-15,$42K,,,1,,,,,,,,,699,,,94.40%,,
"Streeter, ND",Jun-20,$17K,,,1,,,1,,,4,,,252,,,,,
"Streeter, ND",Aug-20,$219K,,,1,,,,,,3,,,74,,,,,
"Streeter, ND",Sep-20,$44K,-80.00%,,2,100.00%,,,,,1,-66.70%,,251,177,,75.30%,,
"Streeter, ND",Jan-21,$53K,,,1,,,,,,,,,318,,,88.30%,,
"Streeter, ND",Aug-22,$58K,,,1,,,,,,2,,,155,,,100.00%,,
"Streeter, ND",Sep-22,$60K,3.00%,,2,100.00%,,2,,,2,0.00%,,105,-50,,92.70%,-7.30%,
"Streeter, ND",Apr-23,$92K,,,2,,,,,,,,,220,,,98.50%,,
"Streeter, ND",Oct-23,$100K,,,1,,,1,,,1,,,70,,,,,
"Streeter, ND",Jan-24,$8K,,,1,,,2,,,3,,,137,,,,,
"Streeter, ND",Mar-24,$68K,,,1,,,,,,2,,,77,,,89.50%,,
"Streeter, ND",Apr-24,$61K,-10.40%,-33.80%,2,100.00%,0.00%,,,,,,,114,37,-106,,,
"Stutsman County, ND",May-14,$137K,,,12,,,11,,,49,,,77,,,96.50%,,
"Stutsman County, ND",Jun-14,$138K,0.40%,,18,50.00%,,32,190.90%,,63,28.60%,,88,11,,98.30%,1.80%,
"Stutsman County, ND",Jul-14,$169K,22.90%,,19,5.60%,,19,-40.60%,,63,0.00%,,75,-13,,94.20%,-4.10%,
"Stutsman County, ND",Aug-14,$130K,-23.10%,,15,-21.10%,,14,-26.30%,,61,-3.20%,,66,-9,,98.40%,4.20%,
"Stutsman County, ND",Sep-14,$127K,-2.00%,,20,33.30%,,18,28.60%,,59,-3.30%,,89,23,,98.20%,-0.20%,
"Stutsman County, ND",Oct-14,$144K,13.10%,,17,-15.00%,,14,-22.20%,,56,-5.10%,,74,-15,,94.50%,-3.70%,
"Stutsman County, ND",Nov-14,$130K,-9.60%,,12,-29.40%,,7,-50.00%,,51,-8.90%,,76,2,,99.90%,5.40%,
"Stutsman County, ND",Dec-14,$158K,21.50%,,19,58.30%,,12,71.40%,,44,-13.70%,,83,7,,96.10%,-3.80%,
"Stutsman County, ND",Jan-15,$121K,-23.40%,,12,-36.80%,,8,-33.30%,,39,-11.40%,,117,34,,94.30%,-1.80%,
"Stutsman County, ND",Feb-15,$163K,34.70%,,11,-8.30%,,6,-25.00%,,34,-12.80%,,71,-46,,97.40%,3.10%,
"Stutsman County, ND",Mar-15,$164K,0.90%,,8,-27.30%,,13,116.70%,,39,14.70%,,112,41,,96.20%,-1.20%,
"Stutsman County, ND",Apr-15,$148K,-10.00%,,9,12.50%,,15,15.40%,,46,17.90%,,177,65,,95.50%,-0.60%,
"Stutsman County, ND",May-15,$167K,12.80%,21.90%,10,11.10%,-16.70%,18,20.00%,63.60%,54,17.40%,10.20%,77,-100,0,100.50%,4.90%,4.00%
"Stutsman County, ND",Jun-15,$189K,13.20%,37.50%,17,70.00%,-5.60%,16,-11.10%,-50.00%,53,-1.90%,-15.90%,94,17,6,94.90%,-5.60%,-3.40%
"Stutsman County, ND",Jul-15,$175K,-7.40%,3.60%,11,-35.30%,-42.10%,24,50.00%,26.30%,65,22.60%,3.20%,73,-21,-2,92.40%,-2.50%,-1.80%
"Stutsman County, ND",Aug-15,$139K,-20.60%,6.90%,7,-36.40%,-53.30%,13,-45.80%,-7.10%,71,9.20%,16.40%,93,20,27,97.40%,4.90%,-1.00%
"Stutsman County, ND",Sep-15,$174K,25.30%,36.70%,14,100.00%,-30.00%,20,53.80%,11.10%,77,8.50%,30.50%,95,2,6,97.40%,0.00%,-0.80%
"Stutsman County, ND",Oct-15,$155K,-10.90%,7.70%,17,21.40%,0.00%,12,-40.00%,-14.30%,73,-5.20%,30.40%,146,51,72,93.00%,-4.40%,-1.50%
"Stutsman County, ND",Nov-15,$120K,-22.70%,-7.90%,16,-5.90%,33.30%,7,-41.70%,0.00%,64,-12.30%,25.50%,90,-56,14,96.20%,3.30%,-3.60%
"Stutsman County, ND",Dec-15,$148K,23.60%,-6.30%,13,-18.80%,-31.60%,9,28.60%,-25.00%,60,-6.30%,36.40%,93,3,10,96.30%,0.10%,0.20%
"Stutsman County, ND",Jan-16,$161K,8.80%,33.10%,9,-30.80%,-25.00%,11,22.20%,37.50%,62,3.30%,59.00%,109,16,-8,95.60%,-0.70%,1.30%
"Stutsman County, ND",Feb-16,$196K,21.70%,20.20%,13,44.40%,18.20%,10,-9.10%,66.70%,59,-4.80%,73.50%,119,10,48,96.10%,0.50%,-1.30%
"Stutsman County, ND",Mar-16,$103K,-47.40%,-37.40%,15,15.40%,87.50%,11,10.00%,-15.40%,54,-8.50%,38.50%,179,60,67,95.30%,-0.90%,-0.90%
"Stutsman County, ND",Apr-16,$204K,98.10%,37.80%,7,-53.30%,-22.20%,14,27.30%,-6.70%,60,11.10%,30.40%,120,-59,-57,93.20%,-2.00%,-2.30%
"Stutsman County, ND",May-16,$129K,-36.90%,-22.90%,16,128.60%,60.00%,25,78.60%,38.90%,70,16.70%,29.60%,139,19,62,94.90%,1.60%,-5.60%
"Stutsman County, ND",Jun-16,$155K,20.40%,-18.00%,16,0.00%,-5.90%,19,-24.00%,18.80%,72,2.90%,35.80%,68,-71,-26,96.80%,1.90%,1.90%
"Stutsman County, ND",Jul-16,$156K,0.60%,-10.90%,13,-18.80%,18.20%,13,-31.60%,-45.80%,69,-4.20%,6.20%,79,11,6,97.10%,0.20%,4.60%
"Stutsman County, ND",Aug-16,$135K,-13.60%,-3.00%,22,69.20%,214.30%,15,15.40%,15.40%,63,-8.70%,-11.30%,147,68,54,94.00%,-3.10%,-3.40%
"Stutsman County, ND",Sep-16,$171K,26.90%,-1.70%,21,-4.50%,50.00%,12,-20.00%,-40.00%,54,-14.30%,-29.90%,101,-46,6,96.70%,2.80%,-0.70%
"Stutsman County, ND",Oct-16,$153K,-10.50%,-1.30%,20,-4.80%,17.60%,10,-16.70%,-16.70%,44,-18.50%,-39.70%,86,-15,-60,93.40%,-3.30%,0.50%
"Stutsman County, ND",Nov-16,$129K,-15.70%,7.70%,15,-25.00%,-6.30%,20,100.00%,185.70%,49,11.40%,-23.40%,80,-6,-10,91.20%,-2.30%,-5.10%
"Stutsman County, ND",Dec-16,$80K,-38.00%,-45.90%,9,-40.00%,-30.80%,5,-75.00%,-44.40%,44,-10.20%,-26.70%,95,15,2,94.20%,3.10%,-2.10%
"Stutsman County, ND",Jan-17,$179K,123.80%,11.20%,7,-22.20%,-22.20%,7,40.00%,-36.40%,45,2.30%,-27.40%,99,4,-10,98.40%,4.20%,2.80%
"Stutsman County, ND",Feb-17,$150K,-16.30%,-23.50%,11,57.10%,-15.40%,5,-28.60%,-50.00%,40,-11.10%,-32.20%,105,6,-14,95.80%,-2.70%,-0.40%
"Stutsman County, ND",Mar-17,$141K,-6.20%,36.60%,13,18.20%,-13.30%,11,120.00%,0.00%,39,-2.50%,-27.80%,145,40,-34,96.20%,0.50%,1.00%
"Stutsman County, ND",Apr-17,$115K,-18.30%,-43.70%,9,-30.80%,28.60%,17,54.50%,21.40%,47,20.50%,-21.70%,92,-53,-28,96.20%,0.00%,3.00%
"Stutsman County, ND",May-17,$188K,63.60%,46.00%,14,55.60%,-12.50%,26,52.90%,4.00%,58,23.40%,-17.10%,97,5,-42,99.70%,3.50%,4.80%
"Stutsman County, ND",Jun-17,$127K,-32.70%,-18.40%,21,50.00%,31.30%,27,3.80%,42.10%,65,12.10%,-9.70%,81,-16,13,96.20%,-3.50%,-0.60%
"Stutsman County, ND",Jul-17,$170K,34.30%,8.90%,19,-9.50%,46.20%,19,-29.60%,46.20%,66,1.50%,-4.30%,83,2,4,,,
"Stutsman County, ND",Aug-17,$169K,-0.50%,25.40%,21,10.50%,-4.50%,26,36.80%,73.30%,73,10.60%,15.90%,84,1,-63,,,
"Stutsman County, ND",Sep-17,$179K,5.60%,4.40%,19,-9.50%,-9.50%,14,-46.20%,16.70%,68,-6.80%,25.90%,69,-15,-32,93.50%,,-3.30%
"Stutsman County, ND",Oct-17,$160K,-10.40%,4.50%,19,0.00%,-5.00%,15,7.10%,50.00%,64,-5.90%,45.50%,104,35,18,,,
"Stutsman County, ND",Nov-17,$179K,11.90%,38.80%,27,42.10%,80.00%,6,-60.00%,-70.00%,43,-32.80%,-12.20%,89,-15,9,,,
"Stutsman County, ND",Dec-17,$100K,-44.40%,24.40%,7,-74.10%,-22.20%,10,66.70%,100.00%,46,7.00%,4.50%,122,33,27,,,
"Stutsman County, ND",Jan-18,$128K,29.00%,-28.30%,8,14.30%,14.30%,18,80.00%,157.10%,56,21.70%,24.40%,118,-4,19,95.90%,,-2.60%
"Stutsman County, ND",Feb-18,$200K,55.70%,33.40%,8,0.00%,-27.30%,19,5.60%,280.00%,67,19.60%,67.50%,127,9,22,,,
"Stutsman County, ND",Mar-18,$178K,-10.80%,26.80%,16,100.00%,23.10%,20,5.30%,81.80%,71,6.00%,82.10%,87,-40,-58,,,
"Stutsman County, ND",Apr-18,$170K,-4.70%,47.90%,12,-25.00%,33.30%,23,15.00%,35.30%,82,15.50%,74.50%,111,24,19,,,
"Stutsman County, ND",May-18,$221K,30.30%,17.80%,16,33.30%,14.30%,31,34.80%,19.20%,96,17.10%,65.50%,88,-23,-9,96.40%,,-3.30%
"Stutsman County, ND",Jun-18,$167K,-24.80%,31.60%,32,100.00%,52.40%,20,-35.50%,-25.90%,84,-12.50%,29.20%,75,-13,-6,97.20%,0.80%,1.00%
"Stutsman County, ND",Jul-18,$150K,-9.90%,-11.70%,21,-34.40%,10.50%,15,-25.00%,-21.10%,78,-7.10%,18.20%,72,-3,-11,95.40%,-1.80%,
"Stutsman County, ND",Aug-18,$167K,11.10%,-1.40%,23,9.50%,9.50%,21,40.00%,-19.20%,76,-2.60%,4.10%,95,23,11,95.10%,-0.30%,
"Stutsman County, ND",Sep-18,$155K,-7.00%,-13.20%,21,-8.70%,10.50%,17,-19.00%,21.40%,72,-5.30%,5.90%,117,22,48,93.50%,-1.60%,0.10%
"Stutsman County, ND",Oct-18,$143K,-8.10%,-10.90%,15,-28.60%,-21.10%,8,-52.90%,-46.70%,65,-9.70%,1.60%,87,-30,-17,95.90%,2.40%,
"Stutsman County, ND",Nov-18,$122K,-14.10%,-31.60%,19,26.70%,-29.60%,10,25.00%,66.70%,57,-12.30%,32.60%,139,52,50,93.50%,-2.40%,
"Stutsman County, ND",Dec-18,$150K,22.10%,50.30%,10,-47.40%,42.90%,3,-70.00%,-70.00%,50,-12.30%,8.70%,123,-16,1,96.10%,2.60%,
"Stutsman County, ND",Jan-19,$98K,-34.70%,-24.00%,4,-60.00%,-50.00%,10,233.30%,-44.40%,56,12.00%,0.00%,97,-26,-21,86.30%,-9.80%,-9.60%
"Stutsman County, ND",Feb-19,$186K,90.50%,-7.00%,9,125.00%,12.50%,12,20.00%,-36.80%,59,5.40%,-11.90%,122,25,-5,97.80%,11.60%,
"Stutsman County, ND",Mar-19,$116K,-37.60%,-35.00%,11,22.20%,-31.30%,11,-8.30%,-45.00%,58,-1.70%,-18.30%,119,-3,32,95.70%,-2.10%,
"Stutsman County, ND",Apr-19,$176K,52.10%,3.80%,19,72.70%,58.30%,14,27.30%,-39.10%,51,-12.10%,-37.80%,119,0,8,99.70%,4.00%,
"Stutsman County, ND",May-19,$149K,-15.50%,-32.70%,13,-31.60%,-18.80%,31,121.40%,0.00%,69,35.30%,-28.10%,263,144,175,97.50%,-2.20%,1.10%
"Stutsman County, ND",Jun-19,$204K,36.90%,22.50%,21,61.50%,-34.40%,12,-61.30%,-40.00%,62,-10.10%,-26.20%,105,-158,30,92.70%,-4.90%,-4.60%
"Stutsman County, ND",Jul-19,$169K,-17.20%,12.60%,26,23.80%,23.80%,24,100.00%,60.00%,60,-3.20%,-23.10%,78,-27,6,95.10%,2.40%,-0.30%
"Stutsman County, ND",Aug-19,$175K,3.60%,5.00%,17,-34.60%,-26.10%,20,-16.70%,-4.80%,63,5.00%,-17.10%,62,-16,-33,97.40%,2.30%,2.20%
"Stutsman County, ND",Sep-19,$189K,7.70%,21.60%,18,5.90%,-14.30%,25,25.00%,47.10%,69,9.50%,-4.20%,92,30,-25,97.00%,-0.40%,3.50%
"Stutsman County, ND",Oct-19,$153K,-18.70%,7.50%,16,-11.10%,6.70%,17,-32.00%,112.50%,70,1.40%,7.70%,86,-6,-1,95.90%,-1.10%,0.00%
"Stutsman County, ND",Nov-19,$160K,4.10%,30.30%,18,12.50%,-5.30%,13,-23.50%,30.00%,65,-7.10%,14.00%,103,17,-36,96.80%,0.90%,3.30%
"Stutsman County, ND",Dec-19,$145K,-9.20%,-3.10%,15,-16.70%,50.00%,8,-38.50%,166.70%,58,-10.80%,16.00%,86,-17,-37,97.20%,0.40%,1.20%
"Stutsman County, ND",Jan-20,$135K,-7.00%,38.00%,14,-6.70%,250.00%,18,125.00%,80.00%,62,6.90%,10.70%,73,-13,-24,98.20%,0.90%,11.90%
"Stutsman County, ND",Feb-20,$223K,65.50%,19.90%,7,-50.00%,-22.20%,20,11.10%,66.70%,75,21.00%,27.10%,127,54,5,96.70%,-1.50%,-1.10%
"Stutsman County, ND",Mar-20,$117K,-47.50%,0.90%,17,142.90%,54.50%,17,-15.00%,54.50%,74,-1.30%,27.60%,125,-2,6,95.30%,-1.40%,-0.40%
"Stutsman County, ND",Apr-20,$152K,29.90%,-13.80%,15,-11.80%,-21.10%,19,11.80%,35.70%,78,5.40%,52.90%,92,-33,-27,95.50%,0.20%,-4.20%
"Stutsman County, ND",May-20,$140K,-8.00%,-6.10%,19,26.70%,46.20%,23,21.10%,-25.80%,80,2.60%,15.90%,87,-5,-176,93.40%,-2.20%,-4.20%
"Stutsman County, ND",Jun-20,$196K,40.10%,-3.90%,24,26.30%,14.30%,22,-4.30%,83.30%,78,-2.50%,25.80%,79,-8,-26,94.80%,1.50%,2.20%
"Stutsman County, ND",Jul-20,$172K,-12.20%,1.80%,27,12.50%,3.80%,26,18.20%,8.30%,76,-2.60%,26.70%,75,-4,-3,94.00%,-0.80%,-1.10%
"Stutsman County, ND",Aug-20,$166K,-3.80%,-5.40%,26,-3.70%,52.90%,32,23.10%,60.00%,82,7.90%,30.20%,88,13,26,96.70%,2.70%,-0.70%
"Stutsman County, ND",Sep-20,$167K,0.90%,-11.40%,26,0.00%,44.40%,19,-40.60%,-24.00%,77,-6.10%,11.60%,97,9,5,93.80%,-2.90%,-3.20%
"Stutsman County, ND",Oct-20,$182K,9.00%,18.80%,27,3.80%,68.80%,16,-15.80%,-5.90%,67,-13.00%,-4.30%,78,-19,-8,96.90%,3.20%,1.00%
"Stutsman County, ND",Nov-20,$169K,-7.10%,6.00%,15,-44.40%,-16.70%,13,-18.80%,0.00%,65,-3.00%,0.00%,90,12,-13,98.30%,1.40%,1.60%
"Stutsman County, ND",Dec-20,$185K,9.40%,27.70%,21,40.00%,40.00%,9,-30.80%,12.50%,52,-20.00%,-10.30%,74,-16,-12,98.10%,-0.30%,0.80%
"Stutsman County, ND",Jan-21,$158K,-14.60%,17.30%,7,-66.70%,-50.00%,16,77.80%,-11.10%,61,17.30%,-1.60%,153,79,80,96.00%,-2.00%,-2.10%
"Stutsman County, ND",Feb-21,$195K,23.60%,-12.40%,15,114.30%,114.30%,11,-31.30%,-45.00%,57,-6.60%,-24.00%,138,-15,11,96.40%,0.30%,-0.30%
"Stutsman County, ND",Mar-21,$195K,-0.10%,66.70%,25,66.70%,47.10%,23,109.10%,35.30%,57,0.00%,-23.00%,103,-35,-22,94.80%,-1.50%,-0.50%
"Stutsman County, ND",Apr-21,$198K,1.50%,30.30%,15,-40.00%,0.00%,19,-17.40%,0.00%,61,7.00%,-21.80%,75,-28,-17,97.80%,3.00%,2.30%
"Stutsman County, ND",May-21,$182K,-8.00%,30.30%,22,46.70%,15.80%,19,0.00%,-17.40%,58,-4.90%,-27.50%,78,3,-9,99.00%,1.20%,5.70%
"Stutsman County, ND",Jun-21,$156K,-14.50%,-20.50%,21,-4.50%,-12.50%,23,21.10%,4.50%,61,5.20%,-21.80%,68,-10,-11,98.60%,-0.50%,3.70%
"Stutsman County, ND",Jul-21,$177K,13.50%,2.90%,24,14.30%,-11.10%,20,-13.00%,-23.10%,56,-8.20%,-26.30%,72,4,-3,98.60%,0.10%,4.60%
"Stutsman County, ND",Aug-21,$170K,-4.00%,2.70%,15,-37.50%,-42.30%,24,20.00%,-25.00%,63,12.50%,-23.20%,75,3,-13,98.70%,0.10%,2.00%
"Stutsman County, ND",Sep-21,$183K,7.40%,9.30%,20,33.30%,-23.10%,18,-25.00%,-5.30%,61,-3.20%,-20.80%,65,-10,-32,97.40%,-1.30%,3.70%
"Stutsman County, ND",Oct-21,$175K,-4.10%,-3.80%,25,25.00%,-7.40%,11,-38.90%,-31.30%,47,-23.00%,-29.90%,79,14,1,98.00%,0.60%,1.10%
"Stutsman County, ND",Nov-21,$178K,1.70%,5.30%,27,8.00%,80.00%,11,0.00%,-15.40%,29,-38.30%,-55.40%,70,-9,-20,96.20%,-1.90%,-2.20%
"Stutsman County, ND",Dec-21,$159K,-10.70%,-14.10%,19,-29.60%,-9.50%,15,36.40%,66.70%,25,-13.80%,-51.90%,56,-14,-18,99.10%,2.90%,1.00%
"Stutsman County, ND",Jan-22,$205K,28.90%,29.70%,7,-63.20%,0.00%,16,6.70%,0.00%,35,40.00%,-42.60%,60,4,-93,97.20%,-1.90%,1.20%
"Stutsman County, ND",Feb-22,$155K,-24.50%,-20.70%,12,71.40%,-20.00%,4,-75.00%,-63.60%,27,-22.90%,-52.60%,71,11,-67,92.80%,-4.40%,-3.50%
"Stutsman County, ND",Mar-22,$195K,26.00%,0.00%,9,-25.00%,-64.00%,17,325.00%,-26.10%,35,29.60%,-38.60%,66,-5,-37,96.70%,3.80%,1.80%
"Stutsman County, ND",Apr-22,$213K,9.40%,7.80%,13,44.40%,-13.30%,30,76.50%,57.90%,52,48.60%,-14.80%,93,27,18,94.80%,-1.90%,-3.00%
"Stutsman County, ND",May-22,$225K,5.40%,23.50%,22,69.20%,0.00%,12,-60.00%,-36.80%,42,-19.20%,-27.60%,63,-30,-15,99.10%,4.30%,0.10%
"Stutsman County, ND",Jun-22,$271K,20.50%,74.00%,20,-9.10%,-4.80%,32,166.70%,39.10%,54,28.60%,-11.50%,63,0,-5,100.60%,1.50%,2.00%
"Stutsman County, ND",Jul-22,$210K,-22.60%,18.60%,23,15.00%,-4.20%,22,-31.30%,10.00%,53,-1.90%,-5.40%,56,-7,-16,96.90%,-3.70%,-1.70%
"Stutsman County, ND",Aug-22,$169K,-19.40%,-0.40%,22,-4.30%,46.70%,21,-4.50%,-12.50%,52,-1.90%,-17.50%,55,-1,-20,99.00%,2.10%,0.30%
"Stutsman County, ND",Sep-22,$151K,-10.70%,-17.20%,22,0.00%,10.00%,17,-19.00%,-5.60%,47,-9.60%,-23.00%,58,3,-7,97.50%,-1.50%,0.10%
"Stutsman County, ND",Oct-22,$210K,38.90%,20.00%,11,-50.00%,-56.00%,14,-17.60%,27.30%,50,6.40%,6.40%,64,6,-15,98.20%,0.70%,0.20%
"Stutsman County, ND",Nov-22,$193K,-8.30%,8.20%,12,9.10%,-55.60%,11,-21.40%,0.00%,49,-2.00%,69.00%,68,4,-2,96.60%,-1.60%,0.40%
"Stutsman County, ND",Dec-22,$225K,16.80%,41.50%,15,25.00%,-21.10%,5,-54.50%,-66.70%,39,-20.40%,56.00%,86,18,30,100.40%,3.80%,1.30%
"Stutsman County, ND",Jan-23,$192K,-14.70%,-6.30%,5,-66.70%,-28.60%,9,80.00%,-43.80%,43,10.30%,22.90%,97,11,37,96.90%,-3.40%,-0.30%
"Stutsman County, ND",Feb-23,$212K,10.40%,37.00%,20,300.00%,66.70%,14,55.60%,250.00%,38,-11.60%,40.70%,108,11,37,98.90%,2.00%,6.00%
"Stutsman County, ND",Mar-23,$193K,-9.20%,-1.30%,10,-50.00%,11.10%,4,-71.40%,-76.50%,32,-15.80%,-8.60%,93,-15,27,90.90%,-8.00%,-5.80%
"Stutsman County, ND",Apr-23,$140K,-27.30%,-34.40%,11,10.00%,-15.40%,9,125.00%,-70.00%,30,-6.30%,-42.30%,108,15,15,94.00%,3.20%,-0.80%
"Stutsman County, ND",May-23,$228K,62.90%,1.30%,3,-72.70%,-86.40%,26,188.90%,116.70%,52,73.30%,23.80%,102,-6,39,98.60%,4.60%,-0.50%
"Stutsman County, ND",Jun-23,$141K,-38.00%,-47.80%,10,233.30%,-50.00%,39,50.00%,21.90%,79,51.90%,46.30%,66,-36,3,89.40%,-9.20%,-11.20%
"Stutsman County, ND",Jul-23,$207K,46.30%,-1.40%,19,90.00%,-17.40%,17,-56.40%,-22.70%,75,-5.10%,41.50%,58,-8,2,96.70%,7.30%,-0.30%
"Stutsman County, ND",Aug-23,$197K,-4.80%,16.40%,23,21.10%,4.50%,27,58.80%,28.60%,78,4.00%,50.00%,64,6,9,98.10%,1.40%,-0.90%
"Stutsman County, ND",Sep-23,$191K,-3.00%,26.30%,24,4.30%,9.10%,15,-44.40%,-11.80%,66,-15.40%,40.40%,64,0,6,98.00%,-0.10%,0.40%
"Stutsman County, ND",Oct-23,$180K,-6.00%,-14.50%,16,-33.30%,45.50%,15,0.00%,7.10%,65,-1.50%,30.00%,76,12,12,96.20%,-1.70%,-1.90%
"Stutsman County, ND",Nov-23,$180K,0.30%,-6.60%,17,6.30%,41.70%,7,-53.30%,-36.40%,48,-26.20%,-2.00%,54,-22,-14,94.70%,-1.60%,-1.90%
"Stutsman County, ND",Dec-23,$189K,5.00%,-16.00%,13,-23.50%,-13.30%,13,85.70%,160.00%,45,-6.30%,15.40%,71,17,-15,96.00%,1.30%,-4.40%
"Stutsman County, ND",Jan-24,$155K,-18.00%,-19.30%,15,15.40%,200.00%,10,-23.10%,11.10%,42,-6.70%,-2.30%,114,43,17,96.30%,0.30%,-0.60%
"Stutsman County, ND",Feb-24,$167K,8.10%,-21.00%,6,-60.00%,-70.00%,10,0.00%,-28.60%,39,-7.10%,2.60%,62,-52,-46,93.60%,-2.70%,-5.30%
"Stutsman County, ND",Mar-24,$335K,100.10%,74.00%,10,66.70%,0.00%,15,50.00%,275.00%,43,10.30%,34.40%,143,81,50,96.30%,2.70%,5.40%
"Stutsman County, ND",Apr-24,$209K,-37.60%,49.40%,18,80.00%,63.60%,17,13.30%,88.90%,32,-25.60%,6.70%,143,0,35,101.20%,4.90%,7.20%
"Stutsman County, ND",May-24,$205K,-2.20%,-10.30%,18,0.00%,500.00%,22,29.40%,-15.40%,32,0.00%,-38.50%,54,-89,-48,90.60%,-10.70%,-8.00%
"Stutsman County, ND",Jun-24,$191K,-6.50%,35.20%,14,-22.20%,40.00%,15,-31.80%,-61.50%,31,-3.10%,-60.80%,38,-16,-28,99.40%,8.80%,10.00%
"Surrey, ND",Jun-14,$370K,,,1,,,1,,,16,,,416,,,,,
"Surrey, ND",Jul-14,$265K,-28.40%,,3,200.00%,,6,500.00%,,19,18.80%,,90,-326,,,,
"Surrey, ND",Aug-14,$290K,9.40%,,4,33.30%,,4,-33.30%,,19,0.00%,,132,42,,,,
"Surrey, ND",Sep-14,$275K,-5.20%,,7,75.00%,,5,25.00%,,17,-10.50%,,170,38,,,,
"Surrey, ND",Oct-14,$240K,-12.70%,,1,-85.70%,,,,,16,-5.90%,,96,-74,,,,
"Surrey, ND",Nov-14,$235K,-2.10%,,2,100.00%,,2,,,16,0.00%,,175,79,,,,
"Surrey, ND",Dec-14,$280K,19.20%,,5,150.00%,,2,0.00%,,13,-18.80%,,146,-29,,,,
"Surrey, ND",Jan-15,$287K,2.70%,,6,20.00%,,4,100.00%,,11,-15.40%,,141,-5,,,,
"Surrey, ND",Feb-15,$345K,20.00%,,2,-66.70%,,3,-25.00%,,12,9.10%,,139,-2,,,,
"Surrey, ND",Mar-15,$295K,-14.50%,,2,0.00%,,3,0.00%,,13,8.30%,,62,-77,,,,
"Surrey, ND",Apr-15,$280K,-5.10%,,1,-50.00%,,5,66.70%,,17,30.80%,,102,40,,,,
"Surrey, ND",May-15,$269K,-3.70%,,4,300.00%,,5,0.00%,,18,5.90%,,121,19,,,,
