Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Grand Island, NE",Nov-21,$216K,0.20%,32.90%,54,-3.60%,20.00%,36,-30.80%,-7.70%,93,-18.40%,-16.20%,51,-2,-11,98.70%,1.20%,0.70%
"Grand Island, NE",Dec-21,$203K,-6.30%,20.90%,56,3.70%,16.70%,32,-11.10%,-8.60%,69,-25.80%,-30.30%,53,2,-21,98.90%,0.20%,1.30%
"Grand Island, NE",Jan-22,$200K,-1.40%,29.00%,35,-37.50%,0.00%,53,65.60%,20.50%,84,21.70%,-22.90%,64,11,13,98.10%,-0.80%,-0.70%
"Grand Island, NE",Feb-22,$195K,-2.50%,23.40%,27,-22.90%,-27.00%,51,-3.80%,45.70%,105,25.00%,-1.90%,46,-18,-4,99.70%,1.60%,1.50%
"Grand Island, NE",Mar-22,$220K,12.80%,30.20%,57,111.10%,1.80%,62,21.60%,29.20%,111,5.70%,13.30%,50,4,-26,98.90%,-0.80%,0.90%
"Grand Island, NE",Apr-22,$228K,3.40%,18.80%,64,12.30%,45.50%,61,-1.60%,-7.60%,107,-3.60%,-10.80%,44,-6,-6,100.20%,1.40%,0.40%
"Grand Island, NE",May-22,$240K,5.50%,20.00%,61,-4.70%,7.00%,68,11.50%,15.30%,117,9.30%,-4.10%,44,0,-6,100.60%,0.40%,1.40%
"Grand Island, NE",Jun-22,$229K,-4.60%,11.80%,55,-9.80%,-15.40%,73,7.40%,9.00%,134,14.50%,8.10%,51,7,0,100.40%,-0.20%,0.20%
"Grand Island, NE",Jul-22,$210K,-8.30%,9.40%,64,16.40%,-8.60%,44,-39.70%,-38.00%,117,-12.70%,-6.40%,51,0,0,98.40%,-2.00%,-2.40%
"Grand Island, NE",Aug-22,$230K,9.30%,4.30%,50,-21.90%,-5.70%,53,20.50%,-8.60%,117,0.00%,-10.00%,56,5,4,98.10%,-0.30%,-1.40%
"Grand Island, NE",Sep-22,$232K,1.00%,19.50%,54,8.00%,-18.20%,46,-13.20%,-11.50%,109,-6.80%,-7.60%,58,2,5,96.70%,-1.30%,-2.00%
"Grand Island, NE",Oct-22,$225K,-2.90%,4.20%,50,-7.40%,-10.70%,52,13.00%,0.00%,109,0.00%,-4.40%,66,8,13,98.70%,2.00%,1.30%
"Grand Island, NE",Nov-22,$209K,-7.00%,-3.30%,38,-24.00%,-29.60%,40,-23.10%,11.10%,111,1.80%,19.40%,48,-18,-3,99.20%,0.50%,0.60%
"Grand Island, NE",Dec-22,$212K,1.30%,4.60%,38,0.00%,-32.10%,25,-37.50%,-21.90%,99,-10.80%,43.50%,47,-1,-6,98.40%,-0.80%,-0.50%
"Grand Island, NE",Jan-23,$275K,29.70%,37.50%,25,-34.20%,-28.60%,39,56.00%,-26.40%,84,-15.20%,0.00%,60,13,-4,95.20%,-3.20%,-2.90%
"Grand Island, NE",Feb-23,$205K,-25.50%,5.10%,32,28.00%,18.50%,43,10.30%,-15.70%,75,-10.70%,-28.60%,49,-11,3,97.00%,1.80%,-2.70%
"Grand Island, NE",Mar-23,$230K,12.20%,4.50%,47,46.90%,-17.50%,66,53.50%,6.50%,77,2.70%,-30.60%,23,-26,-27,96.30%,-0.70%,-2.50%
"Grand Island, NE",Apr-23,$238K,3.50%,4.60%,38,-19.10%,-40.60%,63,-4.50%,3.30%,87,13.00%,-18.70%,15,-8,-29,98.00%,1.60%,-2.30%
"Grand Island, NE",May-23,$255K,7.20%,6.30%,64,68.40%,4.90%,53,-15.90%,-22.10%,73,-16.10%,-37.60%,13,-2,-31,98.80%,0.80%,-1.80%
"Grand Island, NE",Jun-23,$270K,5.90%,17.90%,63,-1.60%,14.50%,75,41.50%,2.70%,96,31.50%,-28.40%,15,2,-36,97.80%,-1.00%,-2.60%
"Grand Island, NE",Jul-23,$265K,-2.00%,26.00%,42,-33.30%,-34.40%,50,-33.30%,13.60%,84,-12.50%,-28.20%,22,7,-29,98.20%,0.50%,-0.10%
"Grand Island, NE",Aug-23,$234K,-11.60%,1.90%,50,19.00%,0.00%,41,-18.00%,-22.60%,54,-35.70%,-53.80%,26,4,-30,98.80%,0.60%,0.80%
"Grand Island, NE",Sep-23,$240K,2.70%,3.60%,68,36.00%,25.90%,58,41.50%,26.10%,86,59.30%,-21.10%,26,0,-32,98.60%,-0.20%,1.90%
"Grand Island, NE",Oct-23,$240K,0.00%,6.70%,35,-48.50%,-30.00%,49,-15.50%,-5.80%,85,-1.20%,-22.00%,28,2,-38,97.40%,-1.20%,-1.30%
"Grand Island, NE",Nov-23,$233K,-3.00%,11.30%,32,-8.60%,-15.80%,43,-12.20%,7.50%,88,3.50%,-20.70%,19,-9,-29,97.90%,0.50%,-1.30%
"Grand Island, NE",Dec-23,$214K,-8.30%,0.70%,38,18.80%,0.00%,23,-46.50%,-8.00%,86,-2.30%,-13.10%,20,1,-27,98.10%,0.20%,-0.30%
"Grand Island, NE",Jan-24,$215K,0.70%,-21.80%,23,-39.50%,-8.00%,26,13.00%,-33.30%,82,-4.70%,-2.40%,25,5,-35,99.80%,1.60%,4.60%
"Grand Island, NE",Feb-24,$227K,5.60%,10.70%,20,-13.00%,-37.50%,30,15.40%,-30.20%,63,-23.20%,-16.00%,19,-6,-30,98.70%,-1.00%,1.70%
"Grand Island, NE",Mar-24,$259K,14.10%,12.60%,35,75.00%,-25.50%,33,10.00%,-50.00%,55,-12.70%,-28.60%,54,35,31,98.70%,-0.10%,2.30%
"Grand Island, NE",Apr-24,$250K,-3.50%,5.10%,41,17.10%,7.90%,39,18.20%,-38.10%,55,0.00%,-36.80%,18,-36,3,99.90%,1.20%,1.90%
"Grand Island, NE",May-24,$260K,4.00%,2.00%,32,-22.00%,-50.00%,53,35.90%,0.00%,61,10.90%,-16.40%,15,-3,2,98.20%,-1.70%,-0.60%
"Grand Island, NE",Jun-24,$276K,6.20%,2.20%,46,43.80%,-27.00%,45,-15.10%,-40.00%,56,-8.20%,-41.70%,16,1,1,99.80%,1.60%,2.00%
"Grand Island, NE metro area",Feb-12,$51K,,,1,,,,,,,,,82,,,101.00%,,
"Grand Island, NE metro area",Jul-13,$65K,,,1,,,1,,,2,,,28,,,100.00%,,
"Grand Island, NE metro area",Oct-13,$16K,,,1,,,,,,3,,,31,,,100.00%,,
"Grand Island, NE metro area",Apr-14,$59K,,,1,,,1,,,6,,,211,,,98.50%,,
"Grand Island, NE metro area",May-14,$90K,52.50%,,1,0.00%,,,,,5,-16.70%,,35,-176,,100.00%,1.50%,
"Grand Island, NE metro area",Sep-14,$115K,,,3,,,5,,,16,,,54,,,89.30%,,
"Grand Island, NE metro area",Oct-14,$49K,-57.70%,214.20%,1,-66.70%,0.00%,6,20.00%,,21,31.30%,600.00%,85,31,54,103.60%,14.30%,3.60%
"Grand Island, NE metro area",Nov-14,$106K,117.70%,,5,400.00%,,3,-50.00%,,18,-14.30%,,99,14,,95.40%,-8.20%,
"Grand Island, NE metro area",Dec-14,$120K,12.70%,,2,-60.00%,,5,66.70%,,20,11.10%,,92,-7,,100.30%,4.90%,
"Grand Island, NE metro area",Jan-15,$66K,-44.80%,,4,100.00%,,5,0.00%,,22,10.00%,,75,-17,,92.10%,-8.20%,
"Grand Island, NE metro area",Feb-15,$98K,48.50%,,2,-50.00%,,4,-20.00%,,23,4.50%,,124,49,,98.40%,6.30%,
"Grand Island, NE metro area",Apr-15,$53K,,-11.00%,5,,400.00%,8,,700.00%,35,,483.30%,31,,-180,104.10%,,5.60%
"Grand Island, NE metro area",Jun-15,$112K,,,4,,,21,,,59,,,76,,,97.40%,,
"Grand Island, NE metro area",Jul-15,$43K,-61.60%,,1,-75.00%,,37,76.20%,,94,59.30%,,53,-23,,100.00%,2.60%,
"Grand Island, NE metro area",Aug-15,$52K,22.00%,,4,300.00%,,41,10.80%,,130,38.30%,,146,93,,91.50%,-8.50%,
"Grand Island, NE metro area",Oct-15,$120K,,145.40%,36,,3500.00%,60,,900.00%,207,,885.70%,80,,-5,96.00%,,-7.60%
"Grand Island, NE metro area",Nov-15,$136K,13.80%,28.30%,40,11.10%,700.00%,51,-15.00%,1600.00%,217,4.80%,1105.60%,63,-17,-36,97.90%,1.90%,2.50%
"Grand Island, NE metro area",Dec-15,$138K,1.50%,15.50%,69,72.50%,3350.00%,31,-39.20%,520.00%,176,-18.90%,780.00%,76,13,-16,95.60%,-2.30%,-4.70%
"Grand Island, NE metro area",Jan-16,$153K,10.80%,131.70%,33,-52.20%,725.00%,48,54.80%,860.00%,192,9.10%,772.70%,78,2,3,98.50%,2.90%,6.40%
"Grand Island, NE metro area",Feb-16,$132K,-14.00%,34.20%,28,-15.20%,1300.00%,51,6.30%,1175.00%,213,10.90%,826.10%,125,47,1,96.60%,-1.90%,-1.80%
"Grand Island, NE metro area",Mar-16,$127K,-3.50%,,60,114.30%,,74,45.10%,,226,6.10%,,96,-29,,97.70%,1.10%,
"Grand Island, NE metro area",Apr-16,$148K,16.20%,181.00%,72,20.00%,1340.00%,58,-21.60%,625.00%,212,-6.20%,505.70%,87,-9,56,97.40%,-0.30%,-6.70%
"Grand Island, NE metro area",May-16,$141K,-4.20%,,68,-5.60%,,69,19.00%,,213,0.50%,,78,-9,,97.10%,-0.30%,
"Grand Island, NE metro area",Jun-16,$144K,1.90%,28.50%,67,-1.50%,1575.00%,71,2.90%,238.10%,216,1.40%,266.10%,69,-9,-7,96.60%,-0.40%,-0.70%
"Grand Island, NE metro area",Jul-16,$138K,-4.00%,221.60%,80,19.40%,7900.00%,56,-21.10%,51.40%,187,-13.40%,98.90%,79,10,26,96.80%,0.20%,-3.20%
"Grand Island, NE metro area",Aug-16,$135K,-2.10%,158.20%,70,-12.50%,1650.00%,77,37.50%,87.80%,200,7.00%,53.80%,59,-20,-87,97.40%,0.60%,5.90%
"Grand Island, NE metro area",Sep-16,$144K,5.90%,,64,-8.60%,,48,-37.70%,,182,-9.00%,,67,8,,97.00%,-0.40%,
"Grand Island, NE metro area",Oct-16,$156K,8.90%,30.70%,60,-6.30%,66.70%,57,18.80%,-5.00%,180,-1.10%,-13.00%,77,10,-3,97.70%,0.70%,1.60%
"Grand Island, NE metro area",Nov-16,$152K,-2.50%,11.90%,64,6.70%,60.00%,38,-33.30%,-25.50%,156,-13.30%,-28.10%,72,-5,9,98.00%,0.30%,0.10%
"Grand Island, NE metro area",Dec-16,$145K,-4.80%,5.10%,57,-10.90%,-17.40%,34,-10.50%,9.70%,135,-13.50%,-23.30%,78,6,2,97.00%,-1.00%,1.40%
"Grand Island, NE metro area",Jan-17,$164K,13.10%,7.30%,24,-57.90%,-27.30%,45,32.40%,-6.30%,156,15.60%,-18.80%,76,-2,-2,95.70%,-1.40%,-2.80%
"Grand Island, NE metro area",Feb-17,$143K,-12.50%,9.10%,36,50.00%,28.60%,39,-13.30%,-23.50%,158,1.30%,-25.80%,70,-6,-55,97.40%,1.70%,0.80%
"Grand Island, NE metro area",Mar-17,$150K,4.60%,18.20%,55,52.80%,-8.30%,74,89.70%,0.00%,179,13.30%,-20.80%,77,7,-19,97.90%,0.50%,0.10%
"Grand Island, NE metro area",Apr-17,$143K,-4.70%,-3.10%,67,21.80%,-6.90%,73,-1.40%,25.90%,184,2.80%,-13.20%,67,-10,-20,97.90%,0.00%,0.50%
"Grand Island, NE metro area",May-17,$149K,4.40%,5.70%,78,16.40%,14.70%,80,9.60%,15.90%,178,-3.30%,-16.40%,58,-9,-20,98.30%,0.40%,1.20%
"Grand Island, NE metro area",Jun-17,$138K,-7.50%,-4.20%,76,-2.60%,13.40%,80,0.00%,12.70%,184,3.40%,-14.80%,58,0,-11,98.40%,0.10%,1.80%
"Grand Island, NE metro area",Jul-17,$148K,7.60%,7.30%,56,-26.30%,-30.00%,63,-21.30%,12.50%,189,2.70%,1.10%,55,-3,-24,98.00%,-0.40%,1.10%
"Grand Island, NE metro area",Aug-17,$145K,-2.30%,7.10%,73,30.40%,4.30%,80,27.00%,3.90%,197,4.20%,-1.50%,67,12,8,96.90%,-1.00%,-0.50%
"Grand Island, NE metro area",Sep-17,$142K,-2.10%,-1.00%,79,8.20%,23.40%,75,-6.30%,56.30%,193,-2.00%,6.00%,57,-10,-10,97.00%,0.10%,0.00%
"Grand Island, NE metro area",Oct-17,$152K,7.00%,-2.70%,63,-20.30%,5.00%,55,-26.70%,-3.50%,185,-4.10%,2.80%,73,16,-4,97.60%,0.60%,-0.10%
"Grand Island, NE metro area",Nov-17,$154K,1.10%,1.00%,63,0.00%,-1.60%,50,-9.10%,31.60%,173,-6.50%,10.90%,64,-9,-8,98.00%,0.40%,0.00%
"Grand Island, NE metro area",Dec-17,$153K,-0.50%,5.50%,55,-12.70%,-3.50%,25,-50.00%,-26.50%,148,-14.50%,9.60%,97,33,19,97.00%,-0.90%,0.00%
"Grand Island, NE metro area",Jan-18,$145K,-5.30%,-11.60%,48,-12.70%,100.00%,44,76.00%,-2.20%,146,-1.40%,-6.40%,80,-17,4,95.80%,-1.20%,0.10%
"Grand Island, NE metro area",Feb-18,$142K,-2.00%,-1.00%,29,-39.60%,-19.40%,51,15.90%,30.80%,166,13.70%,5.10%,87,7,17,95.70%,-0.10%,-1.70%
"Grand Island, NE metro area",Mar-18,$145K,2.10%,-3.40%,64,120.70%,16.40%,52,2.00%,-29.70%,154,-7.20%,-14.00%,73,-14,-4,96.90%,1.20%,-0.90%
"Grand Island, NE metro area",Apr-18,$155K,6.90%,8.40%,55,-14.10%,-17.90%,69,32.70%,-5.50%,168,9.10%,-8.70%,76,3,9,96.90%,-0.10%,-1.00%
"Grand Island, NE metro area",May-18,$168K,8.70%,12.90%,66,20.00%,-15.40%,87,26.10%,8.70%,187,11.30%,5.10%,70,-6,12,97.40%,0.60%,-0.80%
"Grand Island, NE metro area",Jun-18,$170K,0.90%,23.10%,76,15.20%,0.00%,67,-23.00%,-16.30%,178,-4.80%,-3.30%,49,-21,-9,97.90%,0.40%,-0.50%
"Grand Island, NE metro area",Jul-18,$160K,-5.80%,7.80%,61,-19.70%,8.90%,67,0.00%,6.30%,184,3.40%,-2.60%,57,8,2,97.10%,-0.70%,-0.80%
"Grand Island, NE metro area",Aug-18,$159K,-0.40%,10.00%,80,31.10%,9.60%,82,22.40%,2.50%,187,1.60%,-5.10%,56,-1,-11,98.80%,1.70%,1.90%
"Grand Island, NE metro area",Sep-18,$162K,1.60%,14.10%,61,-23.80%,-22.80%,50,-39.00%,-33.30%,176,-5.90%,-8.80%,54,-2,-3,97.20%,-1.60%,0.20%
"Grand Island, NE metro area",Oct-18,$149K,-8.00%,-2.00%,72,18.00%,14.30%,60,20.00%,9.10%,165,-6.30%,-10.80%,63,9,-10,95.60%,-1.60%,-2.00%
"Grand Island, NE metro area",Nov-18,$167K,12.10%,8.70%,46,-36.10%,-27.00%,36,-40.00%,-28.00%,155,-6.10%,-10.40%,81,18,17,97.30%,1.70%,-0.70%
"Grand Island, NE metro area",Dec-18,$150K,-10.10%,-1.90%,49,6.50%,-10.90%,25,-30.60%,0.00%,132,-14.80%,-10.80%,67,-14,-30,96.70%,-0.60%,-0.30%
"Grand Island, NE metro area",Jan-19,$153K,1.60%,5.20%,42,-14.30%,-12.50%,55,120.00%,25.00%,146,10.60%,0.00%,96,29,16,98.50%,1.80%,2.70%
"Grand Island, NE metro area",Feb-19,$150K,-1.60%,5.60%,43,2.40%,48.30%,58,5.50%,13.70%,160,9.60%,-3.60%,44,-52,-43,98.10%,-0.40%,2.40%
"Grand Island, NE metro area",Mar-19,$155K,3.30%,6.90%,54,25.60%,-15.60%,48,-17.20%,-7.70%,156,-2.50%,1.30%,72,28,-1,97.60%,-0.50%,0.70%
"Grand Island, NE metro area",Apr-19,$141K,-9.00%,-9.00%,54,0.00%,-1.80%,83,72.90%,20.30%,184,17.90%,9.50%,68,-4,-8,97.40%,-0.20%,0.50%
"Grand Island, NE metro area",May-19,$150K,6.40%,-11.00%,61,13.00%,-7.60%,72,-13.30%,-17.20%,195,6.00%,4.30%,49,-19,-21,99.20%,1.80%,1.80%
"Grand Island, NE metro area",Jun-19,$163K,8.70%,-4.10%,75,23.00%,-1.30%,59,-18.10%,-11.90%,179,-8.20%,0.60%,57,8,8,98.00%,-1.30%,0.10%
"Grand Island, NE metro area",Jul-19,$180K,10.40%,12.50%,80,6.70%,31.10%,76,28.80%,13.40%,175,-2.20%,-4.90%,60,3,3,98.10%,0.10%,0.90%
"Grand Island, NE metro area",Aug-19,$158K,-12.50%,-1.20%,72,-10.00%,-10.00%,63,-17.10%,-23.20%,165,-5.70%,-11.80%,50,-10,-6,97.50%,-0.60%,-1.30%
"Grand Island, NE metro area",Sep-19,$156K,-1.00%,-3.70%,47,-34.70%,-23.00%,59,-6.30%,18.00%,177,7.30%,0.60%,70,20,16,97.40%,-0.10%,0.20%
"Grand Island, NE metro area",Oct-19,$163K,4.80%,9.70%,65,38.30%,-9.70%,67,13.60%,11.70%,179,1.10%,8.50%,73,3,10,97.70%,0.30%,2.10%
"Grand Island, NE metro area",Nov-19,$163K,-0.30%,-2.40%,49,-24.60%,6.50%,50,-25.40%,38.90%,179,0.00%,15.50%,66,-7,-15,97.60%,0.00%,0.30%
"Grand Island, NE metro area",Dec-19,$177K,8.60%,17.90%,52,6.10%,6.10%,26,-48.00%,4.00%,153,-14.50%,15.90%,62,-4,-5,97.70%,0.00%,0.90%
"Grand Island, NE metro area",Jan-20,$145K,-18.10%,-4.90%,37,-28.80%,-11.90%,44,69.20%,-20.00%,161,5.20%,10.30%,89,27,-7,96.50%,-1.10%,-2.00%
"Grand Island, NE metro area",Feb-20,$153K,5.20%,1.70%,52,40.50%,20.90%,43,-2.30%,-25.90%,152,-5.60%,-5.00%,94,5,50,97.70%,1.20%,-0.40%
"Grand Island, NE metro area",Mar-20,$162K,6.40%,4.80%,48,-7.70%,-11.10%,80,86.00%,66.70%,183,20.40%,17.30%,85,-9,13,96.70%,-1.10%,-0.90%
"Grand Island, NE metro area",Apr-20,$159K,-2.10%,12.80%,43,-10.40%,-20.40%,57,-28.80%,-31.30%,196,7.10%,6.50%,70,-15,2,98.10%,1.40%,0.70%
"Grand Island, NE metro area",May-20,$193K,21.40%,28.70%,59,37.20%,-3.30%,65,14.00%,-9.70%,200,2.00%,2.60%,65,-5,16,98.00%,0.00%,-1.20%
"Grand Island, NE metro area",Jun-20,$152K,-21.10%,-6.60%,71,20.30%,-5.30%,89,36.90%,50.80%,217,8.50%,21.20%,70,5,13,97.50%,-0.60%,-0.50%
"Grand Island, NE metro area",Jul-20,$179K,17.60%,-0.50%,95,33.80%,18.80%,82,-7.90%,7.90%,203,-6.50%,16.00%,68,-2,8,97.80%,0.30%,-0.30%
"Grand Island, NE metro area",Aug-20,$181K,1.40%,15.20%,78,-17.90%,8.30%,80,-2.40%,27.00%,206,1.50%,24.80%,58,-10,8,98.60%,0.80%,1.10%
"Grand Island, NE metro area",Sep-20,$180K,-0.90%,15.30%,101,29.50%,114.90%,74,-7.50%,25.40%,181,-12.10%,2.30%,62,4,-8,99.00%,0.40%,1.60%
"Grand Island, NE metro area",Oct-20,$186K,3.40%,13.80%,84,-16.80%,29.20%,57,-23.00%,-14.90%,153,-15.50%,-14.50%,58,-4,-15,99.60%,0.60%,2.00%
"Grand Island, NE metro area",Nov-20,$163K,-12.40%,-0.10%,57,-32.10%,16.30%,49,-14.00%,-2.00%,145,-5.20%,-19.00%,62,4,-4,97.70%,-1.90%,0.10%
"Grand Island, NE metro area",Dec-20,$170K,4.40%,-4.00%,63,10.50%,21.20%,39,-20.40%,50.00%,121,-16.60%,-20.90%,84,22,22,96.70%,-1.00%,-0.90%
"Grand Island, NE metro area",Jan-21,$174K,2.20%,19.80%,44,-30.20%,18.90%,49,25.60%,11.40%,128,5.80%,-20.50%,56,-28,-33,98.20%,1.50%,1.60%
"Grand Island, NE metro area",Feb-21,$164K,-5.60%,7.50%,40,-9.10%,-23.10%,40,-18.40%,-7.00%,128,0.00%,-15.80%,50,-6,-44,98.40%,0.20%,0.60%
"Grand Island, NE metro area",Mar-21,$173K,5.20%,6.30%,64,60.00%,33.30%,59,47.50%,-26.30%,121,-5.50%,-33.90%,81,31,-4,97.50%,-0.80%,0.90%
"Grand Island, NE metro area",Apr-21,$205K,18.80%,28.90%,53,-17.20%,23.30%,75,27.10%,31.60%,144,19.00%,-26.50%,51,-30,-19,99.60%,2.10%,1.60%
"Grand Island, NE metro area",May-21,$193K,-5.80%,0.10%,66,24.50%,11.90%,66,-12.00%,1.50%,144,0.00%,-28.00%,50,-1,-15,98.90%,-0.70%,0.90%
"Grand Island, NE metro area",Jun-21,$205K,5.90%,34.40%,74,12.10%,4.20%,79,19.70%,-11.20%,149,3.50%,-31.30%,54,4,-16,100.20%,1.20%,2.70%
"Grand Island, NE metro area",Jul-21,$190K,-7.20%,6.10%,79,6.80%,-16.80%,88,11.40%,7.30%,156,4.70%,-23.20%,51,-3,-17,100.40%,0.20%,2.60%
"Grand Island, NE metro area",Aug-21,$221K,16.10%,21.50%,64,-19.00%,-17.90%,73,-17.00%,-8.80%,165,5.80%,-19.90%,52,1,-6,99.60%,-0.80%,1.00%
"Grand Island, NE metro area",Sep-21,$195K,-11.60%,8.40%,76,18.80%,-24.80%,66,-9.60%,-10.80%,156,-5.50%,-13.80%,53,1,-9,99.00%,-0.60%,0.00%
"Grand Island, NE metro area",Oct-21,$205K,5.20%,10.30%,67,-11.80%,-20.20%,58,-12.10%,1.80%,145,-7.10%,-5.20%,54,1,-4,97.50%,-1.50%,-2.10%
"Grand Island, NE metro area",Nov-21,$216K,5.30%,32.60%,69,3.00%,21.10%,42,-27.60%,-14.30%,116,-20.00%,-20.00%,55,1,-7,98.10%,0.60%,0.40%
"Grand Island, NE metro area",Dec-21,$203K,-5.90%,19.60%,64,-7.20%,1.60%,38,-9.50%,-2.60%,89,-23.30%,-26.40%,52,-3,-32,98.60%,0.40%,1.80%
"Grand Island, NE metro area",Jan-22,$200K,-1.60%,15.10%,42,-34.40%,-4.50%,60,57.90%,22.40%,106,19.10%,-17.20%,65,13,9,97.90%,-0.70%,-0.30%
"Grand Island, NE metro area",Feb-22,$197K,-1.50%,20.10%,30,-28.60%,-25.00%,61,1.70%,52.50%,133,25.50%,3.90%,47,-18,-3,99.60%,1.70%,1.20%
"Grand Island, NE metro area",Mar-22,$219K,11.20%,27.00%,69,130.00%,7.80%,76,24.60%,28.80%,137,3.00%,13.20%,52,5,-29,98.50%,-1.00%,1.00%
"Grand Island, NE metro area",Apr-22,$228K,3.90%,11.00%,78,13.00%,47.20%,77,1.30%,2.70%,135,-1.50%,-6.30%,49,-3,-2,99.80%,1.20%,0.10%
"Grand Island, NE metro area",May-22,$241K,5.90%,24.80%,69,-11.50%,4.50%,75,-2.60%,13.60%,145,7.40%,0.70%,44,-5,-6,100.70%,0.90%,1.70%
"Grand Island, NE metro area",Jun-22,$229K,-5.00%,11.90%,67,-2.90%,-9.50%,83,10.70%,5.10%,161,11.00%,8.10%,52,8,-2,99.90%,-0.80%,-0.30%
"Grand Island, NE metro area",Jul-22,$217K,-5.50%,13.90%,76,13.40%,-3.80%,55,-33.70%,-37.50%,144,-10.60%,-7.70%,51,-1,0,98.00%,-1.90%,-2.30%
"Grand Island, NE metro area",Aug-22,$227K,4.70%,2.80%,62,-18.40%,-3.10%,69,25.50%,-5.50%,145,0.70%,-12.10%,50,-1,-2,98.10%,0.00%,-1.50%
"Grand Island, NE metro area",Sep-22,$230K,1.50%,17.90%,65,4.80%,-14.50%,57,-17.40%,-13.60%,139,-4.10%,-10.90%,57,7,4,96.60%,-1.50%,-2.50%
"Grand Island, NE metro area",Oct-22,$225K,-2.20%,9.70%,61,-6.20%,-9.00%,67,17.50%,15.50%,144,3.60%,-0.70%,62,5,8,98.70%,2.10%,1.20%
"Grand Island, NE metro area",Nov-22,$218K,-3.10%,0.90%,43,-29.50%,-37.70%,49,-26.90%,16.70%,148,2.80%,27.60%,49,-13,-6,98.80%,0.20%,0.70%
"Grand Island, NE metro area",Dec-22,$232K,6.40%,14.10%,51,18.60%,-20.30%,29,-40.80%,-23.70%,127,-14.20%,42.70%,50,1,-2,98.10%,-0.70%,-0.40%
"Grand Island, NE metro area",Jan-23,$255K,9.90%,27.50%,30,-41.20%,-28.60%,48,65.50%,-20.00%,110,-13.40%,3.80%,62,12,-3,95.20%,-3.00%,-2.70%
"Grand Island, NE metro area",Feb-23,$215K,-15.70%,9.10%,39,30.00%,30.00%,50,4.20%,-18.00%,94,-14.50%,-29.30%,46,-16,-1,96.70%,1.60%,-2.90%
"Grand Island, NE metro area",Mar-23,$230K,7.00%,5.00%,61,56.40%,-11.60%,77,54.00%,1.30%,99,5.30%,-27.70%,29,-17,-23,96.90%,0.20%,-1.70%
"Grand Island, NE metro area",Apr-23,$225K,-2.20%,-1.10%,43,-29.50%,-44.90%,71,-7.80%,-7.80%,104,5.10%,-23.00%,21,-8,-28,97.70%,0.80%,-2.10%
"Grand Island, NE metro area",May-23,$243K,7.80%,0.60%,72,67.40%,4.30%,67,-5.60%,-10.70%,98,-5.80%,-32.40%,14,-7,-30,98.80%,1.10%,-1.90%
"Grand Island, NE metro area",Jun-23,$254K,4.50%,10.70%,72,0.00%,7.50%,90,34.30%,8.40%,119,21.40%,-26.10%,15,1,-37,98.70%,-0.10%,-1.20%
"Grand Island, NE metro area",Jul-23,$260K,2.60%,20.10%,52,-27.80%,-31.60%,60,-33.30%,9.10%,108,-9.20%,-25.00%,20,5,-31,98.20%,-0.50%,0.20%
"Grand Island, NE metro area",Aug-23,$235K,-9.60%,3.70%,61,17.30%,-1.60%,53,-11.70%,-23.20%,77,-28.70%,-46.90%,23,3,-27,98.80%,0.60%,0.70%
"Grand Island, NE metro area",Sep-23,$243K,3.20%,5.40%,80,31.10%,23.10%,63,18.90%,10.50%,106,37.70%,-23.70%,28,5,-29,98.30%,-0.50%,1.70%
"Grand Island, NE metro area",Oct-23,$239K,-1.40%,6.20%,47,-41.30%,-23.00%,59,-6.30%,-11.90%,104,-1.90%,-27.80%,31,3,-31,96.70%,-1.60%,-1.90%
"Grand Island, NE metro area",Nov-23,$239K,0.00%,9.60%,41,-12.80%,-4.70%,56,-5.10%,14.30%,111,6.70%,-25.00%,21,-10,-28,98.00%,1.20%,-0.90%
"Grand Island, NE metro area",Dec-23,$218K,-9.00%,-6.30%,44,7.30%,-13.70%,29,-48.20%,0.00%,107,-3.60%,-15.70%,23,2,-27,98.30%,0.40%,0.20%
"Grand Island, NE metro area",Jan-24,$223K,2.30%,-12.70%,30,-31.80%,0.00%,34,17.20%,-29.20%,107,0.00%,-2.70%,25,2,-37,98.20%,-0.10%,3.10%
"Grand Island, NE metro area",Feb-24,$227K,2.00%,5.60%,28,-6.70%,-28.20%,41,20.60%,-18.00%,86,-19.60%,-8.50%,33,8,-13,97.90%,-0.30%,1.20%
"Grand Island, NE metro area",Mar-24,$255K,12.30%,10.90%,45,60.70%,-26.20%,41,0.00%,-46.80%,76,-11.60%,-23.20%,56,23,27,98.00%,0.10%,1.10%
"Grand Island, NE metro area",Apr-24,$245K,-3.90%,8.90%,47,4.40%,9.30%,50,22.00%,-29.60%,70,-7.90%,-32.70%,21,-35,0,99.30%,1.30%,1.60%
"Grand Island, NE metro area",May-24,$260K,6.10%,7.20%,46,-2.10%,-36.10%,67,34.00%,0.00%,76,8.60%,-22.40%,19,-2,5,96.20%,-3.10%,-2.60%
